OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length,Shape__Acreage,GlobalID
388,CALO,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Cape Lookout National Seashore,2013/12/18 00:00:00+00,NC,SE,1000889,National Seashore,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Cape Lookout,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,171056451.4,233295.3233,28418.37322,d621c525-6110-49b8-b1a5-b6305c0dde29
152,CARE,Lands - http://landsnet.nps.gov/tractsnet/documents/CARE/Metadata/care_metadata.xml,Capitol Reef National Park,2012/12/03 00:00:00+00,UT,IM,1434866,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192759,Capitol Reef,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:24:51.368+00,RJohnson@nps.gov_nps,1605718361,405763.198,244795.0679,f891e790-fd34-4795-93d6-0157acb5b71f
266,CAJO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAJO/Metadata/cajo_metadata.xml,Captain John Smith National Historic Trail,2017/11/17 00:00:00+00,MD,NE,2783287,National Historic Trail,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249522,Captain John Smith,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:40.346+00,RJohnson@nps.gov_nps,1692916.391,9135.959628,263.4488178,9ead1ae5-06aa-408a-849c-0a893a6e12e4
4,CAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAVO/Metadata/cavo_metadata.xml,Capulin Volcano National Monument,2004/07/22 00:00:00+00,NM,IM,936867,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047927,Capulin Volcano,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:06:19.168+00,RJohnson@nps.gov_nps,4997144.047,10529.57077,790.5969234,646548c2-c5b8-4298-a6b2-a82b5977581e
455,CARL,Lands - http://landsnet.nps.gov/tractsnet/documents/CARL/Metadata/carl_metadata.xml,Carl Sandburg Home National Historic Site,2020/09/30 00:00:00+00,NC,SE,1006677,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047923,Carl Sandburg Home,2020/10/03 02:22:01.685+00,RJohnson@nps.gov_nps,2020/10/03 02:22:01.685+00,RJohnson@nps.gov_nps,1640145.719,7152.269394,269.5601899,17d3b916-2bb6-4055-931a-ed4b0933bf80
246,CAVE,Lands - http://landsnet.nps.gov/tractsnet/documents/CAVE/Metadata/cave_metadata.xml,Carlsbad Caverns National Park,2017/06/22 00:00:00+00,NM,IM,904780,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047926,Carlsbad Caverns,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:35:31.204+00,RJohnson@nps.gov_nps,264914338,116427.0469,46797.2668,875d2cb7-f797-4a44-9761-2d5fb0727f04
26,CAWO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAWO/Metadata/cawo_metadata.xml,Carter G. Woodson National Historic Site,2006/03/22 00:00:00+00,MD,NC,2085144,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048147,Carter G. Woodson Home,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:09:34.426+00,RJohnson@nps.gov_nps,1273.035156,155.4370431,0.190195221,04ed3439-0540-4961-850c-eb3c0d0e1b5a
439,CAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAGR/Metadata/cagr_metadata.xml,Casa Grande Ruins National Monument,2020/04/29 00:00:00+00,AZ,IM,44811,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215969,Casa Grande Ruins,2020/06/30 03:01:32.352+00,RJohnson@nps.gov_nps,2020/06/30 03:22:01.245+00,RJohnson@nps.gov_nps,2730084.227,6729.684938,473.237847,5237a67d-83f6-4dfd-b3c9-d0e2d0f3ad55
10,CASA,Lands - http://landsnet.nps.gov/tractsnet/documents/CASA/Metadata/casa_metadata.xml,Castillo de San Marcos National Monument,2005/02/28 00:00:00+00,FL,SE,307911,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047924,Castillo de San Marcos,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:07:12.841+00,RJohnson@nps.gov_nps,108299.6621,1675.859887,20.04432674,07fb5fab-0243-4bf3-8f65-e72c061cd354
36,CACL,Lands - http://landsnet.nps.gov/tractsnet/documents/CACL/Metadata/cacl_metadata.xml,Castle Clinton National Monument,2007/02/16 00:00:00+00,NY,NE,945983,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047919,Castle Clinton,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:10:44.388+00,RJohnson@nps.gov_nps,8988.785156,351.8342504,1.275232649,e9bd54a5-bb7f-4409-ad2d-dcb9a147815a
208,CAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAMO/METADATA/camo_metadata.xml,Castle Mountains National Monument,2016/03/01 00:00:00+00,CA,PW,2775863,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229071,Castle Mountain,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:31:09.677+00,RJohnson@nps.gov_nps,127057532.7,125638.1548,20870.30689,1b09e705-1eab-4449-bc05-1bb5a93a6529
485,CATO,Lands - http://landsnet.nps.gov/tractsnet/documents/CATO/Metadata/cato_metadata.xml,Catoctin Mountain Park,2020/12/03 00:00:00+00,MD,NC,583623,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166419,Catoctin Mountain,2021/01/03 04:56:21.919+00,RJohnson@nps.gov_nps,2021/01/03 04:56:21.919+00,RJohnson@nps.gov_nps,39236227.68,50072.34348,5740.454027,e5cdfb6b-183c-4a83-bb86-c9e9a39fa6d3
297,CEBR,Lands - http://landsnet.nps.gov/tractsnet/documents/CEBR/Metadata/cebr_metadata.xml,Cedar Breaks National Monument,2018/05/04 00:00:00+00,UT,IM,1439558,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047930,Cedar Breaks,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:41:07.776+00,RJohnson@nps.gov_nps,39592554.82,27322.59624,6124.966513,8a9f3d0d-5aa8-45da-95b8-baafcef88598
2,CEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/CEBE/Metadata/cebe_metadata.xml,Cedar Creek and Belle Grove National Historical Park,2005/04/07 00:00:00+00,VA,NE,1985663,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048148,Cedar Creek & Belle Grove,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:06:01.879+00,RJohnson@nps.gov_nps,23282831.54,53250.85765,3468.952139,dfdc7906-209d-42e5-95e8-5a0377ca9b06
163,CECH,Lands - http://landsnet.nps.gov/tractsnet/documents/CECH/Metadata/cech_metadata.xml,Cesar E. Chavez National Monument,2013/02/05 00:00:00+00,CA,PW,2754548,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208007,César E. Chávez,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:26:04.457+00,RJohnson@nps.gov_nps,714654.7773,4541.235835,117.5721062,54e8f2aa-2738-4327-9abd-6fd9dc4594e3
264,CHCU,Lands - http://landsnet.nps.gov/tractsnet/documents/CHCU/METADATA/chcu_metadata.xml,Chaco Culture National Historical Park,2017/12/11 00:00:00+00,NM,IM,936878,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209594,Chaco Culture,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:28.072+00,RJohnson@nps.gov_nps,213200930.9,112537.9723,34375.33196,90c6cc88-22ce-472b-9a66-ce0076cef62b
49,CHAM,Lands - http://landsnet.nps.gov/tractsnet/documents/CHAM/Metadata/cham_metadata.xml,Chamizal National Memorial,2008/05/20 00:00:00+00,TX,IM,1888906,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047931,Chamizal,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:12:23.668+00,RJohnson@nps.gov_nps,306416.7188,2288.424665,54.56660573,6d5169b7-246a-4dce-8de6-100a6b80fa8c
489,CHIS,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIS/Metadata/chis_metadata.xml,Channel Islands National Park,2020/12/17 00:00:00+00,CA,PW,1662323,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049244,Channel Islands,2021/01/04 00:03:13.536+00,RJohnson@nps.gov_nps,2021/01/04 00:03:13.536+00,RJohnson@nps.gov_nps,1449812256,340840.437,245685.1578,81480f51-5bca-45f0-b30d-df6a49fab533
440,CHPI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHPI/Metadata/chpi_metadata.xml,Charles Pinckney National Historic Site,2020/04/29 00:00:00+00,SC,SE,1252725,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047935,Charles Pinckney,2020/06/30 07:59:54.364+00,RJohnson@nps.gov_nps,2020/06/30 07:59:54.364+00,RJohnson@nps.gov_nps,162342.8281,1655.60242,28.23616758,0ac8f37d-97e5-4e60-adfd-a0d386b76ce7
160,CHYO,Lands - http://landsnet.nps.gov/tractsnet/documents/CHYO/METADATA/chyo_metadata.xml,Charles Young Buffalo Soldiers National Monument,2013/06/03 00:00:00+00,OH,MW,2736075,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196730,Charles Young Buffalo Soldiers,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:25:45.784+00,RJohnson@nps.gov_nps,412688.2031,3364.280563,60.27894721,ead9ad45-43cf-4c5e-8ecd-d98e9af45e4c
508,CHAT,Lands - http://landsnet.nps.gov/tractsnet/documents/CHAT/Metadata/chat_metadata.xml,Chattahoochee River National Recreation Area,2021/03/09 00:00:00+00,GA,SE,1688073,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2275647,Chattahoochee River,2021/04/02 04:24:49.214+00,RJohnson@nps.gov_nps,2021/04/02 04:24:49.214+00,RJohnson@nps.gov_nps,70122898.62,326394.1628,11877.25961,bc0fbec4-d60c-44ea-b8be-e75719dae7b4
498,CHOH,Lands - http://landsnet.nps.gov/tractsnet/documents/choh/Metadata/choh_metadata.xml,Chesapeake and Ohio Canal National Historical Park,2021/01/22 00:00:00+00,DC,NC,583731,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2253816,Chesapeake and Ohio Canal,2021/04/02 03:29:24.972+00,RJohnson@nps.gov_nps,2021/04/02 03:29:24.972+00,RJohnson@nps.gov_nps,141320856.9,887349.4295,20804.46189,5f031ff2-835e-4249-a7a7-ea0a2fd6e767
410,CHCH,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Chickamauga and Chattanooga National Military Park,2013/12/18 00:00:00+00,GA,SE,330990,National Military Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Chickamauga and Chattanooga,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,59444193.15,210842.7154,9843.996974,784e6031-7b08-4bb6-a6ee-5ac295753af5
273,CHIC,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIC/Metadata/chic_metadata.xml,Chickasaw National Recreation Area,2018/03/29 00:00:00+00,OK,IM,1101907,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047933,Chickasaw,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:38:30.552+00,RJohnson@nps.gov_nps,58919202.29,84403.89241,9873.79296,6b86c909-8ee2-4cd3-bd49-c5aad2de6bce
178,CHIR,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIR/Metadata/chir_metadata.xml,Chiricahua National Monument,2014/09/10 00:00:00+00,AZ,IM,2877,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047934,Chiricahua,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:27:45.743+00,RJohnson@nps.gov_nps,68895752.64,38291.85495,12204.46571,655dbbdb-66bc-46da-8c4e-374e427129c6
172,CHRI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHRI/Metadata/chri_metadata.xml,Christiansted National Historic Site,2014/06/19 00:00:00+00,VI,SE,1993781,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218479,Christiansted,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:27:01.162+00,RJohnson@nps.gov_nps,116677.501,2308.11031,26.01276879,750a180d-21c6-4478-acea-7c238002a4a3
104,CIRO,Lands - http://landsnet.nps.gov/tractsnet/documents/CIRO/Metadata/ciro_metadata.xml,City of Rocks National Reserve,2007/10/03 00:00:00+00,ID,PW,401309,National Reserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171130,City of Rocks,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:19:08.244+00,RJohnson@nps.gov_nps,106838641.8,49493.61571,14537.82502,1725d261-b760-4bcd-aa96-7b2e2bf8fcd3
55,CLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/CLBA/Metadata/clba_metadata.xml,Clara Barton National Historic Site,2008/11/17 00:00:00+00,MD,NC,2733426,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048149,Clara Barton,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:13:13.742+00,RJohnson@nps.gov_nps,55817.25,1017.111574,8.326043247,2199cd3a-f8ff-445f-a401-0a3f811357c7
359,COLO,Lands - http://landsnet.nps.gov/tractsnet/documents/COLO/Metadata/colo_metadata.xml,Colonial National Historical Park,2019/06/30 00:00:00+00,VA,NE,1478412,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2264898,Colonial,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:48:47.323+00,RJohnson@nps.gov_nps,54414975.67,215325.7128,8510.509891,bb5a1314-3305-4e79-b537-f9a7e1294941
224,COLM,Lands - http://landsnet.nps.gov/tractsnet/documents/COLM/METADATA/colm_metadata.xml,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,202252,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203268,Colorado,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:33:01.247+00,RJohnson@nps.gov_nps,137403445,82194.09426,20448.38257,7d81f2a3-c228-403e-bece-b864a20e1d26
236,CONG,Lands - http://landsnet.nps.gov/tractsnet/documents/CONG/METADATA/cong_metadata.xml,Congaree National Park,2017/02/06 00:00:00+00,SC,SE,2035095,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229070,Congaree,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:34:24.919+00,RJohnson@nps.gov_nps,155132048.4,114498.4402,26407.99796,9da9f6c1-0b12-4948-859f-5c8d96efb02a
135,COGA,Lands - http://landsnet.nps.gov/tractsnet/documents/COGA/Metadata/coga_metadata.xml,Constitution Gardens,2011/11/03 00:00:00+00,DC,NC,530610,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181119,Constitution Gardens,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:22:52.579+00,RJohnson@nps.gov_nps,285615.6953,3334.10209,42.69566183,f04893a5-1e15-48ee-be3f-94ec4131110e
115,CORO,Lands - http://landsnet.nps.gov/tractsnet/documents/CORO/Metadata/coro_metadata.xml,Coronado National Memorial,2011/02/14 00:00:00+00,AZ,IM,40512,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174268,Coronado,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:20:28.313+00,RJohnson@nps.gov_nps,26779356.29,22919.5299,4811.388264,9c54ae70-1dc3-4c10-8782-c0c59373fed8
177,COWP,Lands - http://landsnet.nps.gov/tractsnet/documents/COWP/Metadata/cowp_metadata.xml,Cowpens National Battlefield,2014/09/17 00:00:00+00,SC,SE,1247412,National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218478,Cowpens,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:27:35.735+00,RJohnson@nps.gov_nps,5131854.324,13385.26133,846.2442239,0474a74d-17c4-487b-ab4a-c65e4dcadc20
258,CRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/CRLA/METADATA/crla_metadata.xml,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242144,Crater Lake,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:46.134+00,RJohnson@nps.gov_nps,1379224002,177640.6461,182551.778,4aaf9e83-e9f4-4e2b-bb90-da5f94a985fe
251,CRMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMO/METADATA/crmo_metadata.xml,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,1986829,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242146,Craters of the Moon,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:04.237+00,RJohnson@nps.gov_nps,409466801.5,126953.6847,53389.23842,a4414ac3-97b8-4ad8-9457-b2d65d78df4e
250,CRMP,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMP/METADATA/crmp_metadata.xml,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,1986829,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242147,Craters of the Moon,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:35:58.125+00,RJohnson@nps.gov_nps,5317015491,667331.3407,698956.1059,b60ca991-9af1-4955-9126-2610854f8317
458,CUGA,Lands - http://landsnet.nps.gov/tractsnet/documents/CUGA/Metadata/cuga_metadata.xml,Cumberland Gap National Historical Park,2020/09/15 00:00:00+00,KY,SE,490476,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048072,Cumberland Gap,2020/10/03 03:04:47.018+00,RJohnson@nps.gov_nps,2020/10/03 03:04:47.018+00,RJohnson@nps.gov_nps,153181998.7,164570.6983,24332.16278,385f02f4-1019-47eb-91a8-539bde6bb857
310,CUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/CUIS/Metadata/CUIS_metadata.xml,Cumberland Island National Seashore,2018/10/16 00:00:00+00,GA,SE,325829,National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259622,Cumberland Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:42:58.032+00,RJohnson@nps.gov_nps,211346295.5,84530.85351,38363.56208,d95cb1b4-861d-45cd-9741-61051cf71d4e
255,CURE,Lands - http://landsnet.nps.gov/tractsnet/documents/CURE/METADATA/cure_metadata.xml,Curecanti National Recreation Area,2017/05/25 00:00:00+00,CO,IM,196412,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210701,Curecanti,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:26.029+00,RJohnson@nps.gov_nps,273475556.3,329290.0121,41363.13032,25289dff-196c-4fd7-b959-cead36bb5015
324,CUVA,Lands - http://landsnet.nps.gov/tractsnet/documents/CUVA/Metadata/CUVA_metadata.xml,Cuyahoga Valley National Park,2019/03/21 00:00:00+00,OH,MW,1066328,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225690,Cuyahoga Valley,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:44:31.083+00,RJohnson@nps.gov_nps,234527745.3,295869.5493,32720.53108,7f1416a6-3c3e-43d0-8dfa-2ce8ed01d0e7
161,DAAV,Lands - http://landsnet.nps.gov/tractsnet/documents/DAAV/METADATA/daav_metadata.xml,Dayton Aviation Heritage National Historical Park,2013/05/30 00:00:00+00,OH,MW,1083940,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196729,Dayton Aviation Heritage,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:25:51.497+00,RJohnson@nps.gov_nps,779956.2305,6679.676184,113.6533546,16af5568-2c81-444c-9f26-8d0e2cf1f64f
174,DESO,Lands - http://landsnet.nps.gov/tractsnet/documents/DESO/Metadata/deso_metadata.xml,De Soto National Memorial,2014/08/07 00:00:00+00,FL,SE,294586,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215972,De Soto,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:27:14.362+00,RJohnson@nps.gov_nps,156650.9238,2595.171656,30.32626157,bb6dd0f3-a6ef-4da6-a040-1debb1047b9b
427,DEVA,Lands - http://landsnet.nps.gov/tractsnet/documents/DEVA/METADATA/deva_metadata.xml,Death Valley National Park,2020/01/22 00:00:00+00,CA,PW,857501,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209590,Death Valley,2020/04/04 03:58:25.545+00,RJohnson@nps.gov_nps,2020/04/04 03:58:25.545+00,RJohnson@nps.gov_nps,21544234990,907235.0675,3434914.761,ed074741-2c04-4ad5-af43-773b1a3bb804
421,DELA,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Delaware National Scenic River,2018/10/17 00:00:00+00,PA,NE,need,National Scenic River,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Delaware,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,19974061.4,242145.0333,2796.645239,548957ac-ed4e-4c37-97af-7219509e14c3
417,DEWA,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Delaware Water Gap National Recreation Area,2018/05/25 00:00:00+00,PA,NE,1193711,National Recreation Area,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Delaware Water Gap,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,492233831.1,623859.8041,68950.15306,157dcb57-2d7a-4979-afe5-65b1ccc8dfee
492,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/DENA_metadata.xml,Denali National Park,2020/12/18 00:00:00+00,AK,AK,2760439,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,2021/01/04 00:10:14.468+00,RJohnson@nps.gov_nps,2021/01/04 00:10:14.468+00,RJohnson@nps.gov_nps,93900615037,1815301.291,6026738.313,7d1cef0b-3dc2-41c5-935b-438e75a3d1d5
154,DEPO,Lands - http://landsnet.nps.gov/tractsnet/documents/DEPO/Metadata/depo_metadata.xml,Devils Postpile National Monument,2013/01/25 00:00:00+00,CA,PW,266641,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194467,Devils Postpile,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:25:04.505+00,RJohnson@nps.gov_nps,5164892.508,12213.19868,799.4358281,1a89e372-c404-461d-a901-aba160065bdf
