X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-12840968.1699304,4356640.12015967,337,TUSK,Tule Springs Fossil Beds National Monument,2018/09/26 00:00:00+00,NV,PW,2767392,National Monument,Lands,Tule Springs Fossil Beds,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,00a62a2c-9cad-46a0-930f-1543c9b8420e
-11883607.9271689,4182142.19724006,338,PETR,Petroglyph National Monument,2018/08/24 00:00:00+00,NM,IM,920404,National Monument,Lands,Petroglyph,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c103bc34-59f8-47a4-aa50-89e539b4faa4
-10419099.9685476,3984259.24357218,339,WICL,President William Jefferson Clinton Birthplace Home National Historic Site,2018/07/24 00:00:00+00,AR,MW,2733433,National Historic Site,Lands,President William Jefferson Clinton Birthplace Home,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,0d5653e5-77a2-4fa1-b429-c85e030314ab
-11581467.1930318,6106687.48912007,340,FOUS,Fort Union Trading Post National Historic Site,2018/07/24 00:00:00+00,ND,MW,771520,National Historic Site,Lands,Fort Union Trading Post,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ca525bd0-d72e-4172-a856-ae10635d4d52
-10835958.9218499,3086764.58219521,342,PAIS,Padre Island National Seashore,2018/07/26 00:00:00+00,TX,IM,1383785,National Seashore,Lands,Padre Island,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ffdec49b-5052-4edc-bc0f-511144c62672
-9067166.82161806,3614226.92793951,344,CUIS,Cumberland Island National Seashore,2018/10/16 00:00:00+00,GA,SE,325829,National Seashore,Lands,Cumberland Island,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,fc079e3e-212c-4de2-9330-0374f45bd695
-9415283.42826295,4025857.38127054,345,KEMO,Kennesaw Mountain National Battlefield Park,2018/10/18 00:00:00+00,GA,SE,310345,National Battlefield Park,Lands,Kennesaw Mountain,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,efb673f9-a70b-477e-aafd-1ad8407f1857
-9834018.53285229,4182461.00368614,346,SHIL,Shiloh National Military Park,2018/11/01 00:00:00+00,MS,SE,1270094,National Military Park,Lands,Shiloh,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2021/01/03 00:34:09.192+00,RJohnson@nps.gov_nps,ae365f27-0d6d-4bcf-82ba-21e2b1901ac1
-10151895.878452,4459643.6337121,347,OZAR,Ozark National Scenic Riverway,2018/11/19 00:00:00+00,MO,MW,751466,National Scenic Riverway,Lands,Ozark,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,122d710e-f31f-4a78-8949-b20e8857fa2c
-9058727.80394982,4982390.7776253,348,FILA,First Ladies National Historic Site,2018/11/20 00:00:00+00,OH,MW,2035610,National Historic Site,Lands,First Ladies,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7d2b3d6d-27f7-4ada-98c5-3d79e3cbbd9a
-10503609.6346728,4437245.91343889,350,GWCA,George Washington Carver National Monument,2018/11/30 00:00:00+00,MO,MW,718402,National Monument,Lands,George Washington Carver,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,54100399-37bf-4ff3-86e1-03aea3ab67e7
-17321632.210956,2199447.40331717,351,HAVO,Hawai'i Volcanoes National Park,2019/09/09 00:00:00+00,HI,PW,365210,National Park,Lands,Hawaii Volcanoes,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,4c3fee6e-b686-46e0-8236-a4baa84b8dc1
-9417425.52043088,4550791.84394522,352,CANE,Camp Nelson National Monument,2018/12/06 00:00:00+00,KY,SE,2795910,National Monument,Lands,Camp Nelson,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1f737b69-83d0-44da-829c-2a19ea22a55f
-10194471.0696553,5777180.60365059,353,SACN,Saint Croix National Scenic Riverway,2019/02/07 00:00:00+00,WI,MW,1888958,National Scenic Riverway,Lands,Saint Croix,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c942279b-c1db-4ca8-bec0-f7e075262f43
-9608647.02403937,5871170.11192169,354,PIRO,Pictured Rocks National Lakeshore,2019/02/13 00:00:00+00,MI,MW,634820,National Lakeshore,Lands,Pictured Rocks,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1a5430b1-828a-4297-80d6-1862ea06eea9
-11857710.439346,4289183.39713841,356,VALL,Valles Caldera National Preserve,2019/03/07 00:00:00+00,NM,IM,2035517,National Preserve,Lands,Valles Caldera,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,99c0e219-6bd8-441a-be02-7d1bf2f3cb1d
-8969946.39733166,3814396.89473156,357,REER,Reconstruction Era National Historical Park,2019/03/22 00:00:00+00,SC,SE,2783288,National Historical Park,Lands,Reconstruction Era,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2021/01/10 21:50:12.887+00,RJohnson@nps.gov_nps,c97d7fc1-dfdf-49d9-9ecf-473e31360149
-9080226.07644059,5050966.34026169,358,CUVA,Cuyahoga Valley National Park,2019/03/21 00:00:00+00,OH,MW,1066328,National Park,Lands,Cuyahoga Valley,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d8d1c8f8-bfe7-47b2-a038-75ea79278187
-16969517.3160619,9218437.34903698,359,DENA,Denali National Preserve,2019/03/21 00:00:00+00,AK,AK,2760439,National Preserve,Lands,Denali,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,30901216-aac8-4940-a6dd-8fde2c3e0e60
-15822063.140402,8555969.38829144,360,WRST,Wrangell-St. Elias National Park,2019/03/21 00:00:00+00,AK,AK,1416055,National Park,Lands,Wrangell - St Elias,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c3c3fd15-24b1-488a-850d-57813aaab6b0
-15871495.3228553,8915692.26079311,361,WRST,Wrangell-St. Elias National Preserve,2019/03/21 00:00:00+00,AK,AK,1416055,National Preserve,Lands,Wrangell - St Elias,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,55e152f7-fe61-472b-b68f-b5fac4453aad
-15229968.69913,8136162.85683773,362,GLBA,Glacier Bay National Park,2019/03/21 00:00:00+00,AK,AK,1416041,National Park,Lands,Glacier Bay,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,e3e29590-bbf1-431c-88be-0a9e35718184
-15401214.3918386,8208837.55843704,363,GLBA,Glacier Bay National Preserve,2019/03/21 00:00:00+00,AK,AK,1416041,National Preserve,Lands,Glacier Bay,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9e76d45d-f1b8-4615-925e-f75b6e409d63
-17252057.0113856,8087139.48663221,364,KATM,Katmai National Park,2019/03/21 00:00:00+00,AK,AK,1416045,National Park,Lands,Katmai,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,b4200d1f-f388-4804-baff-edd33fd755da
-16684737.4364474,8389485.96577601,365,KEFJ,Kenai Fjords National Park,2019/03/21 00:00:00+00,AK,AK,1419645,National Park,Lands,Kenai Fjords,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,06906cf4-2425-45d9-aea2-b3925c3972f2
-17206480.1165974,8441108.91099234,366,LACL,Lake Clark National Preserve,2019/03/21 00:00:00+00,AK,AK,1416049,National Preserve,Lands,Lake Clark,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3cbf66ab-954f-40ab-8347-dcee92b82056
-17743716.2209337,10502183.3050837,367,NOAT,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserve,Lands,Noatak,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,59d192c8-d6d0-4dd0-a6f9-c452952edbe4
-18301892.8703485,9866141.29483483,368,BELA,Bering Land Bridge National Preserve,2019/03/21 00:00:00+00,AK,AK,1416037,National Preserve,Lands,Bering Land Bridge,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a5577814-6b55-46a6-93f3-d516252c7bec
-17374997.5374236,8181050.46230399,369,ALAG,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,2733449,Wild River,Lands,Alagnak,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,bf92fde0-4798-486f-a7fa-29769ddf4677
-15063256.4409202,7769760.50037709,370,SITK,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Park,Lands,Sitka,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1259835d-cb9e-42eb-bf76-7db28201b189
-17601594.2762154,7738813.0070805,371,ANIA,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,1416034,National Monument,Lands,Aniakchak,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,cbfa8b2b-402a-496f-a895-891ef0fa4b37
-18201224.5188018,10275400.8431282,372,CAKR,Cape Krusenstern National Monument,2019/03/21 00:00:00+00,AK,AK,1416038,National Monument,Lands,Cape Krusenstern,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,f6c2d29d-d1ce-4417-9faa-5bc059504c75
-17074955.1924822,10410565.7771919,373,GAAR,Gates of the Arctic National Park,2019/03/21 00:00:00+00,AK,AK,1416040,National Park,Lands,Gates of the Arctic,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,47ab8184-37a7-43b1-9e09-b2369a7f155b
-16779212.7723046,9186154.13790105,374,DENA,Denali National Park,2019/03/21 00:00:00+00,AK,AK,2760439,National Park,Lands,Denali,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,f1d1fb0e-d2f3-4d58-a0b0-29aa8f8bd451
-17290084.9286724,8203559.84197979,375,KATM,Katmai National Preserve,2019/03/21 00:00:00+00,AK,AK,1416045,National Preserve,Lands,Katmai,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,89282a71-b23b-4332-8582-820cc0e20aca
-17706824.5909177,10237053.8206716,376,KOVA,Kobuk Valley National Park,2019/03/21 00:00:00+00,AK,AK,1416046,National Park,Lands,Kobuk Valley,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7f9110b8-0abd-4cb9-b8e7-9b3594341155
-17245108.3211896,10093627.4889819,377,GAAR,Gates of the Arctic National Preserve,2019/03/21 00:00:00+00,AK,AK,1416040,National Preserve,Lands,Gates of the Arctic,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c713253b-49d1-470b-b946-c1eb5c8ec4f3
-17557393.1352438,7732720.12856578,378,ANIA,Aniakchak National Preserve,2019/03/21 00:00:00+00,AK,AK,1416034,National Preserve,Lands,Aniakchak,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ce23f739-2ae1-4e8a-9e64-f5a51102c043
-15895981.1505711,9633059.785607,379,YUCH,Yukon-Charley Rivers National Preserve,2019/03/21 00:00:00+00,AK,AK,1416058,National Preserve,Lands,Yukon - Charley Rivers,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,319cb085-95a2-40e3-b543-50d55d5dce53
-17059498.6411445,8524194.14196351,380,LACL,Lake Clark National Park,2019/03/21 00:00:00+00,AK,AK,1416049,National Park,Lands,Lake Clark,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,f8df88f5-7922-423b-a24b-ed539daa8783
-15060709.800456,8318169.47772803,381,KLGO,Klondike Gold Rush National Historical Park,2019/03/21 00:00:00+00,AK,AK,1423115,National Historical Park,Lands,Klondike Gold Rush,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,95fed4f4-c6f1-424d-932d-a442d065fb4f
-8576730.89145556,4716376.68534104,383,ROCR,Rock Creek Park,2019/05/30 00:00:00+00,DC,NC,530563,Other Designation,Lands,Rock Creek Park,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/05/21 02:58:07.956+00,RJohnson@nps.gov_nps,0d806f4e-ed51-4a90-828a-20749daa551b
-8630604.76984437,4696032.37483594,385,MANA,Manassas National Battlefield Park,2019/06/11 00:00:00+00,VA,NC,1470042,National Battlefield Park,Lands,Manassas,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,00f96427-6872-4091-9f4f-05543ca515d7
-17369239.1689765,2235267.14184786,386,KAHO,Kaloko-Honokohau National Historical Park,2019/05/08 00:00:00+00,HI,PW,1879023,National Historical Park,Lands,Kaloko-Honokohau,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,16b9a01a-8225-4429-aa04-77026c1948a5
-12897491.1527519,4005621.44661555,387,JOTR,Joshua Tree National Park,2019/06/13 00:00:00+00,CA,PW,277261,National Park,Lands,Joshua Tree,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,75cb8a0c-5e96-4989-a8a3-506179193ca1
-9975776.97875392,5323690.12202902,388,IATR,Ice Age National Scenic Trail,2019/06/30 00:00:00+00,WI,MW,2733461,National Scenic Trail,Lands,Ice Age,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6dc4a279-0acb-4e8f-80d1-8c96c0baffda
-10169203.6108957,5111285.71555637,389,HEHO,Herbert Hoover National Historic Site,2019/06/30 00:00:00+00,IA,MW,457629,National Historic Site,Lands,Herbert Hoover,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6ace7c77-b276-4b8f-ba99-17fc9ba578af
-10542450.7857815,4557358.88494474,390,FOSC,Fort Scott National Historic Site,2019/05/02 00:00:00+00,KS,MW,480986,National Historic Site,Lands,Fort Scott,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3d214db2-7e90-488d-89ff-f5e978ae6197
-9003741.37879625,2921992.42195801,392,EVER,Everglades National Park,2019/06/24 00:00:00+00,FL,SE,293666,National Park,Lands,Everglades,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,4b5bfd7b-74b2-4848-adda-ee7d5fe1c21a
-8519466.11856255,4472320.42096912,393,COLO,Colonial National Historical Park,2019/06/30 00:00:00+00,VA,NE,1478412,National Historical Park,Lands,Colonial,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,65058641-64d7-4065-a149-6ba03b7fb3fb
-8653763.03214069,4789243.93753061,394,ANTI,Antietam National Battlefield,2019/05/30 00:00:00+00,MD,NC,589057,National Battlefield,Lands,Antietam,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9992943b-e739-4950-a7ec-0930beedac47
-9254568.04240736,4761772.86043834,396,HOCU,Hopewell Culture National Historical Park,2019/07/10 00:00:00+00,OH,MW,1888931,National Historical Park,Lands,Hopewell Culture,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,541b82dc-7edf-4896-8fe9-64843edb2bfa
-11252281.0365133,3436562.21193706,398,AMIS,Amistad National Recreation Area,2019/07/22 00:00:00+00,TX,IM,1329499,National Recreation Area,Lands,Amistad,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,fc02038c-7ab8-4d4c-b344-3636fa9a738b
-10153258.8425822,5325893.62778187,400,EFMO,Effigy Mounds National Monument,2019/08/19 00:00:00+00,IA,MW,456249,National Monument,Lands,Effigy Mounds,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,8ac20ae7-86d0-4f30-8c56-bb75ade5d22a
-11090983.1456518,5270339.63274519,401,NIOB,Niobrara National Scenic River,2019/08/19 00:00:00+00,NE,MW,1888949,National Scenic River,Lands,Niobrara,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,84f266a6-1a85-461f-b9bf-5cae911a1356
-10467867.3192106,4363381.29795455,402,PERI,Pea Ridge National Military Park,2015/08/11 00:00:00+00,AR,MW,53246,National Military Park,Lands,Pea Ridge,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,425a2733-c243-4a0a-81f1-289280343f33
-12208931.3801144,4162343.89996283,403,PEFO,Petrified Forest National Park,2019/08/21 00:00:00+00,AZ,IM,23864,National Park,Lands,Petrified Forest,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d6f39245-01b2-47f6-bb91-2f4944752ba7
-9407342.34265799,4738833.6870876,404,WIHO,William Howard Taft National Historic Site,2019/08/23 00:00:00+00,OH,MW,1888973,National Historic Site,Lands,William Howard Taft,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6e53724d-5723-4b6d-b880-9301421a2973
-13511366.9847069,5144010.05302214,405,TULE,Tule Lake National Monument,2019/08/29 00:00:00+00,CA,PW,need,National Monument,Lands,Tule Lake,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,01a985fc-6812-4629-8e53-438a551430ae
-17581634.9113411,2435693.22954678,406,PERL,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorial,Lands,Pearl Harbor,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,eb3f3c03-d2c7-46cd-9c17-d7d3a297e84f
-13811147.2742463,5826330.51747788,407,LEWI,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,WA,PW,2055170,National Historical Park,Legacy,Lewis and Clark,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3fa6109a-847a-41c4-a0e6-7dd5408742ff
-13645984.4558109,4565092.75248145,408,MUWO,Muir Woods National Monument,2019/09/18 00:00:00+00,CA,PW,229295,National Monument,Lands,Muir Woods,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d57b3529-aeeb-4037-9b6c-e6499fd39049
-12859001.3998235,4179490.16834183,409,MOJA,Mojave National Preserve,2019/09/19 00:00:00+00,CA,PW,1888945,National Preserve,Lands,Mojave,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9b5ba73d-2a2f-49e8-b8ec-9b1d3014096c
-8616403.49582876,4773039.09638362,412,MONO,Monocacy National Battlefield,2019/09/24 00:00:00+00,MD,NC,588388,National Battlefield,Lands,Monocacy,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,fd144b17-f3ee-4cc3-84f7-07900ab8781e
-9025914.79996118,2995526.77025568,414,BICY,Big Cypress National Preserve,2019/09/26 00:00:00+00,FL,SE,302659,National Preserve,Lands,Big Cypress,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7a25e491-49f3-44c6-85e1-8db684201b42
-11318043.8387571,4243251.89635439,416,ALFL,Alibates Flint Quarries National Monument,2019/11/25 00:00:00+00,TX,IM,1377214,National Monument,Lands,Alibates Flint Quarries,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,b6f48361-638e-47bb-88f0-c0530bbe3f2e
-11320772.5448609,4245164.51533861,417,LAMR,Lake Meredith National Recreation Area,2019/11/25 00:00:00+00,TX,IM,1384770,National Recreation Area,Lands, Lake Meredith,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,df44d3f8-e9e1-4c76-9fe7-af5a7bfc33dd
-7207040.65550485,2077711.7658358,419,VIIS,Virgin Islands National Park,2019/10/24 00:00:00+00,VI,SE,1614406,National Park,Lands,Virgin Islands,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,cb21865d-980e-4fc4-82ce-bc5bd4bf02d3
-13595747.0485539,4576973.01710442,420,JOMU,John Muir National Historic Site,2019/12/16 00:00:00+00,CA,PW,226274,National Historic Site,Lands,John Muir,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,97302eac-b1c8-4232-8552-b2e35dc0a26c
-10343597.0132179,4296308.61616346,421,BUFF,Buffalo National River,2019/12/18 00:00:00+00,AR,MW,74272,National River,Lands,Buffalo,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,05bb1a03-8e1f-44b0-9103-4f2cf4b571db
-11836084.9497,3865919.2932,422,WHSA,White Sands National Park,2020/01/22 00:00:00+00,NM,IM,914261,National Park,Lands,White Sands,2020/04/04 02:26:00.094+00,RJohnson@nps.gov_nps,2020/04/04 02:26:00.094+00,RJohnson@nps.gov_nps,4251b6b0-5e14-41e3-bff2-960ed73cd627
-10805823.6587,5276538.2262,423,MNRR,Missouri National Recreation River,2020/01/10 00:00:00+00,SD,MW,2733411,National Recreation River,Lands,Missouri,2020/04/04 03:54:35.787+00,RJohnson@nps.gov_nps,2020/04/04 03:54:35.787+00,RJohnson@nps.gov_nps,410b0995-9dfb-4850-94a9-ed0fa9c7eba3
-11343505.3887,5441422.5903,424,MIMI,Minuteman Missile National Historic Site,2020/02/03 00:00:00+00,SD,MW,2733442,National Historic Site,Lands,Minuteman Missile,2020/04/04 03:54:36.219+00,RJohnson@nps.gov_nps,2020/04/04 03:54:36.219+00,RJohnson@nps.gov_nps,806bf7a0-fad1-4664-848e-df2e67a48346
-10362701.1769,4097642.1762,425,HOSP,Hot Springs National Park,2020/01/07 00:00:00+00,AR,MW,56796,National Park,Lands,Hot Springs,2020/04/04 03:54:36.510+00,RJohnson@nps.gov_nps,2020/04/04 03:54:36.510+00,RJohnson@nps.gov_nps,54939f56-a138-416d-9a97-4e5fbb7e8683
-13038827.6726,4366626.1736,426,DEVA,Death Valley National Park,2020/01/22 00:00:00+00,CA,PW,857501,National Park,Lands,Death Valley,2020/04/04 03:54:36.760+00,RJohnson@nps.gov_nps,2020/04/04 03:54:36.760+00,RJohnson@nps.gov_nps,7f4cb939-1174-4047-96ce-7baf0084e399
-9575144.6929,5639094.3338,427,SLBE,Sleeping Bear Dunes National Lakeshore,2020/02/07 00:00:00+00,MI,MW,638101,National Lakeshore,Lands,Sleeping Bear Dunes,2020/04/04 03:54:37.048+00,RJohnson@nps.gov_nps,2020/04/04 03:54:37.048+00,RJohnson@nps.gov_nps,6b6987b5-e449-40ea-870d-b49a0bc60e15
-9431252.2923,4312257.9728,429,OBRI,Obed Wild and Scenic River,2013/12/18 00:00:00+00,TN,SE,1309684,Wild and Scenic River,Lands,Obed,2020/04/04 03:54:37.593+00,RJohnson@nps.gov_nps,2020/04/04 03:54:37.593+00,RJohnson@nps.gov_nps,bbe4bbf0-d537-4f22-a217-ff87d988de1b
-13215871.308,4040056.6077,430,SAMO,Santa Monica Mountains National Recreation Area,2020/03/12 00:00:00+00,CA,PW,277263,National Recreation Area,Lands,Santa Monica Mountains,2020/04/04 03:54:37.874+00,RJohnson@nps.gov_nps,2020/04/04 03:54:37.874+00,RJohnson@nps.gov_nps,d82059df-d4c2-4c4b-9813-e379f7192a55
-9688415.2965,5110397.1052,431,INDU,Indiana Dunes National Park,2020/01/24 00:00:00+00,IN,MW,446903,National Park,Lands,Indiana Dunes,2020/04/04 06:03:18.872+00,RJohnson@nps.gov_nps,2020/04/04 06:03:18.872+00,RJohnson@nps.gov_nps,1b1c9f7d-1d98-44e8-bff9-756fe5288e22
-10042558.912,3808135.4217,434,MEMY,Medgar and Myrlie Evers Home National Monument,2020/09/21 00:00:00+00,MS,SE,2808903,National Monument,Lands,Medgar and Myrlie Evers Home,2020/10/03 02:11:22.214+00,RJohnson@nps.gov_nps,2020/10/03 02:11:22.214+00,RJohnson@nps.gov_nps,d7e8cc70-24da-47da-9c7d-099a712091c1
-9432953.6302,4447041.3528,435,MISP,Mill Springs Battlefield National Monument,2020/09/23 00:00:00+00,KY,SE,498296,National Monument,Lands,Mill Springs Battlefield,2020/10/03 02:11:22.671+00,RJohnson@nps.gov_nps,2020/10/03 02:11:22.671+00,RJohnson@nps.gov_nps,9ff2b711-5972-441e-8060-a7f8f491a8c0
